AverageTemperature,City,Country,year,month
19.131,2,8,1940.0,10.0
16.492,2,8,1940.0,11.0
14.014,2,8,1940.0,12.0
13.214,2,8,1941.0,1.0
15.298,2,8,1941.0,2.0
16.98,2,8,1941.0,3.0
19.977,2,8,1941.0,4.0
21.906,2,8,1941.0,5.0
22.386,2,8,1941.0,6.0
21.064,2,8,1941.0,7.0
20.594,2,8,1941.0,8.0
20.402,2,8,1941.0,9.0
19.425,2,8,1941.0,10.0
17.107,2,8,1941.0,11.0
14.801,2,8,1941.0,12.0
14.211,2,8,1942.0,1.0
15.875,2,8,1942.0,2.0
17.39,2,8,1942.0,3.0
19.614,2,8,1942.0,4.0
23.253,2,8,1942.0,5.0
22.432,2,8,1942.0,6.0
21.126,2,8,1942.0,7.0
20.568,2,8,1942.0,8.0
19.515,2,8,1942.0,9.0
18.53,2,8,1942.0,10.0
16.182,2,8,1942.0,11.0
13.756,2,8,1942.0,12.0
13.352,2,8,1943.0,1.0
15.416,2,8,1943.0,2.0
17.451,2,8,1943.0,3.0
19.922,2,8,1943.0,4.0
22.816,2,8,1943.0,5.0
21.21,2,8,1943.0,6.0
21.081,2,8,1943.0,7.0
20.899,2,8,1943.0,8.0
20.252,2,8,1943.0,9.0
17.749,2,8,1943.0,10.0
14.622,2,8,1943.0,11.0
13.971,2,8,1943.0,12.0
12.166,2,8,1944.0,1.0
15.929,2,8,1944.0,2.0
15.939,2,8,1944.0,3.0
19.136,2,8,1944.0,4.0
21.65,2,8,1944.0,5.0
22.902,2,8,1944.0,6.0
21.592,2,8,1944.0,7.0
20.456,2,8,1944.0,8.0
19.695,2,8,1944.0,9.0
17.064,2,8,1944.0,10.0
16.202,2,8,1944.0,11.0
13.411,2,8,1944.0,12.0
14.746,2,8,1945.0,1.0
15.985,2,8,1945.0,2.0
18.246,2,8,1945.0,3.0
19.882,2,8,1945.0,4.0
22.39,2,8,1945.0,5.0
23.909,2,8,1945.0,6.0
21.403,2,8,1945.0,7.0
21.13,2,8,1945.0,8.0
20.524,2,8,1945.0,9.0
18.69,2,8,1945.0,10.0
17.015,2,8,1945.0,11.0
14.744,2,8,1945.0,12.0
13.663,2,8,1946.0,1.0
15.711,2,8,1946.0,2.0
18.204,2,8,1946.0,3.0
20.765,2,8,1946.0,4.0
22.895,2,8,1946.0,5.0
22.333,2,8,1946.0,6.0
21.159,2,8,1946.0,7.0
20.827,2,8,1946.0,8.0
21.037,2,8,1946.0,9.0
19.312,2,8,1946.0,10.0
16.13,2,8,1946.0,11.0
14.321,2,8,1946.0,12.0
13.841,2,8,1947.0,1.0
15.244,2,8,1947.0,2.0
17.39,2,8,1947.0,3.0
19.612,2,8,1947.0,4.0
21.894,2,8,1947.0,5.0
22.494,2,8,1947.0,6.0
22.278,2,8,1947.0,7.0
20.419,2,8,1947.0,8.0
20.006,2,8,1947.0,9.0
19.576,2,8,1947.0,10.0
15.808,2,8,1947.0,11.0
13.93,2,8,1947.0,12.0
12.904,2,8,1948.0,1.0
16.611,2,8,1948.0,2.0
17.966,2,8,1948.0,3.0
20.932,2,8,1948.0,4.0
22.614,2,8,1948.0,5.0
22.683,2,8,1948.0,6.0
20.966,2,8,1948.0,7.0
21.42,2,8,1948.0,8.0
19.84,2,8,1948.0,9.0
18.106,2,8,1948.0,10.0
16.526,2,8,1948.0,11.0
15.986,2,8,1948.0,12.0
14.815,2,8,1949.0,1.0
16.223,2,8,1949.0,2.0
18.227,2,8,1949.0,3.0
19.19,2,8,1949.0,4.0
22.747,2,8,1949.0,5.0
22.541,2,8,1949.0,6.0
21.147,2,8,1949.0,7.0
20.769,2,8,1949.0,8.0
20.677,2,8,1949.0,9.0
19.318,2,8,1949.0,10.0
14.299,2,8,1949.0,11.0
14.648,2,8,1949.0,12.0
15.121,2,8,1950.0,1.0
15.686,2,8,1950.0,2.0
17.819,2,8,1950.0,3.0
20.625,2,8,1950.0,4.0
23.244,2,8,1950.0,5.0
22.424,2,8,1950.0,6.0
20.409,2,8,1950.0,7.0
20.846,2,8,1950.0,8.0
20.438,2,8,1950.0,9.0
18.354,2,8,1950.0,10.0
15.973,2,8,1950.0,11.0
13.126,2,8,1950.0,12.0
13.408,2,8,1951.0,1.0
15.398,2,8,1951.0,2.0
16.884,2,8,1951.0,3.0
20.175,2,8,1951.0,4.0
21.926,2,8,1951.0,5.0
23.527,2,8,1951.0,6.0
21.494,2,8,1951.0,7.0
21.414,2,8,1951.0,8.0
20.441,2,8,1951.0,9.0
18.531,2,8,1951.0,10.0
17.344,2,8,1951.0,11.0
15.691,2,8,1951.0,12.0
15.673,2,8,1952.0,1.0
14.936,2,8,1952.0,2.0
17.909,2,8,1952.0,3.0
19.51,2,8,1952.0,4.0
22.05,2,8,1952.0,5.0
22.106,2,8,1952.0,6.0
21.381,2,8,1952.0,7.0
21.295,2,8,1952.0,8.0
20.539,2,8,1952.0,9.0
16.603,2,8,1952.0,10.0
16.635,2,8,1952.0,11.0
13.949,2,8,1952.0,12.0
13.332,2,8,1953.0,1.0
16.12,2,8,1953.0,2.0
19.134,2,8,1953.0,3.0
19.962,2,8,1953.0,4.0
22.769,2,8,1953.0,5.0
23.597,2,8,1953.0,6.0
22.0,2,8,1953.0,7.0
21.368,2,8,1953.0,8.0
19.406,2,8,1953.0,9.0
19.024,2,8,1953.0,10.0
14.748,2,8,1953.0,11.0
12.623,2,8,1953.0,12.0
15.046,2,8,1954.0,1.0
16.151,2,8,1954.0,2.0
18.611,2,8,1954.0,3.0
21.145,2,8,1954.0,4.0
22.527,2,8,1954.0,5.0
22.973,2,8,1954.0,6.0
20.719,2,8,1954.0,7.0
20.85,2,8,1954.0,8.0
20.485,2,8,1954.0,9.0
18.391,2,8,1954.0,10.0
15.398,2,8,1954.0,11.0
13.896,2,8,1954.0,12.0
12.958,2,8,1955.0,1.0
14.552,2,8,1955.0,2.0
18.677,2,8,1955.0,3.0
20.471,2,8,1955.0,4.0
22.816,2,8,1955.0,5.0
23.153,2,8,1955.0,6.0
20.559,2,8,1955.0,7.0
20.224,2,8,1955.0,8.0
19.748,2,8,1955.0,9.0
17.455,2,8,1955.0,10.0
16.351,2,8,1955.0,11.0
13.096,2,8,1955.0,12.0
12.164,2,8,1956.0,1.0
15.377,2,8,1956.0,2.0
18.229,2,8,1956.0,3.0
20.39,2,8,1956.0,4.0
22.159,2,8,1956.0,5.0
21.763,2,8,1956.0,6.0
20.05,2,8,1956.0,7.0
20.357,2,8,1956.0,8.0
19.604,2,8,1956.0,9.0
18.63,2,8,1956.0,10.0
16.126,2,8,1956.0,11.0
14.103,2,8,1956.0,12.0
15.091,2,8,1957.0,1.0
16.371,2,8,1957.0,2.0
15.728,2,8,1957.0,3.0
19.216,2,8,1957.0,4.0
21.13,2,8,1957.0,5.0
23.267,2,8,1957.0,6.0
22.102,2,8,1957.0,7.0
21.668,2,8,1957.0,8.0
20.763,2,8,1957.0,9.0
18.35,2,8,1957.0,10.0
16.958,2,8,1957.0,11.0
14.617,2,8,1957.0,12.0
11.38,2,8,1958.0,1.0
13.687,2,8,1958.0,2.0
16.633,2,8,1958.0,3.0
20.453,2,8,1958.0,4.0
22.138,2,8,1958.0,5.0
22.496,2,8,1958.0,6.0
20.98,2,8,1958.0,7.0
20.903,2,8,1958.0,8.0
20.589,2,8,1958.0,9.0
19.177,2,8,1958.0,10.0
16.639,2,8,1958.0,11.0
13.971,2,8,1958.0,12.0
13.314,2,8,1959.0,1.0
16.178,2,8,1959.0,2.0
17.036,2,8,1959.0,3.0
18.958,2,8,1959.0,4.0
21.288,2,8,1959.0,5.0
21.67,2,8,1959.0,6.0
20.411,2,8,1959.0,7.0
20.44,2,8,1959.0,8.0
20.356,2,8,1959.0,9.0
18.562,2,8,1959.0,10.0
15.762,2,8,1959.0,11.0
13.729,2,8,1959.0,12.0
14.388,2,8,1960.0,1.0
12.537,2,8,1960.0,2.0
17.115,2,8,1960.0,3.0
18.805,2,8,1960.0,4.0
22.048,2,8,1960.0,5.0
23.81,2,8,1960.0,6.0
21.523,2,8,1960.0,7.0
21.031,2,8,1960.0,8.0
19.457,2,8,1960.0,9.0
19.463,2,8,1960.0,10.0
17.404,2,8,1960.0,11.0
14.03,2,8,1960.0,12.0
13.553,2,8,1961.0,1.0
13.946,2,8,1961.0,2.0
16.592,2,8,1961.0,3.0
20.322,2,8,1961.0,4.0
23.476,2,8,1961.0,5.0
22.44,2,8,1961.0,6.0
20.103,2,8,1961.0,7.0
20.34,2,8,1961.0,8.0
20.282,2,8,1961.0,9.0
18.539,2,8,1961.0,10.0
16.634,2,8,1961.0,11.0
13.679,2,8,1961.0,12.0
13.115,2,8,1962.0,1.0
15.886,2,8,1962.0,2.0
17.25,2,8,1962.0,3.0
18.823,2,8,1962.0,4.0
22.833,2,8,1962.0,5.0
23.153,2,8,1962.0,6.0
21.175,2,8,1962.0,7.0
21.088,2,8,1962.0,8.0
20.234,2,8,1962.0,9.0
19.192,2,8,1962.0,10.0
15.303,2,8,1962.0,11.0
14.101,2,8,1962.0,12.0
14.181,2,8,1963.0,1.0
13.799,2,8,1963.0,2.0
18.096,2,8,1963.0,3.0
21.533,2,8,1963.0,4.0
22.638,2,8,1963.0,5.0
22.402,2,8,1963.0,6.0
20.586,2,8,1963.0,7.0
20.535,2,8,1963.0,8.0
20.114,2,8,1963.0,9.0
17.285,2,8,1963.0,10.0
15.59,2,8,1963.0,11.0
13.437,2,8,1963.0,12.0
12.614,2,8,1964.0,1.0
14.788,2,8,1964.0,2.0
17.389,2,8,1964.0,3.0
20.78,2,8,1964.0,4.0
22.511,2,8,1964.0,5.0
21.918,2,8,1964.0,6.0
21.263,2,8,1964.0,7.0
20.88,2,8,1964.0,8.0
20.201,2,8,1964.0,9.0
16.947,2,8,1964.0,10.0
16.159,2,8,1964.0,11.0
13.251,2,8,1964.0,12.0
13.057,2,8,1965.0,1.0
13.217,2,8,1965.0,2.0
16.972,2,8,1965.0,3.0
20.075,2,8,1965.0,4.0
22.417,2,8,1965.0,5.0
23.076,2,8,1965.0,6.0
20.641,2,8,1965.0,7.0
19.841,2,8,1965.0,8.0
20.277,2,8,1965.0,9.0
16.962,2,8,1965.0,10.0
17.263,2,8,1965.0,11.0
13.982,2,8,1965.0,12.0
12.068,2,8,1966.0,1.0
13.691,2,8,1966.0,2.0
16.61,2,8,1966.0,3.0
18.563,2,8,1966.0,4.0
22.571,2,8,1966.0,5.0
22.579,2,8,1966.0,6.0
21.273,2,8,1966.0,7.0
20.476,2,8,1966.0,8.0
20.26,2,8,1966.0,9.0
18.072,2,8,1966.0,10.0
15.289,2,8,1966.0,11.0
12.921,2,8,1966.0,12.0
12.127,2,8,1967.0,1.0
14.481,2,8,1967.0,2.0
17.508,2,8,1967.0,3.0
20.512,2,8,1967.0,4.0
22.396,2,8,1967.0,5.0
22.411,2,8,1967.0,6.0
21.048,2,8,1967.0,7.0
20.575,2,8,1967.0,8.0
19.261,2,8,1967.0,9.0
17.3,2,8,1967.0,10.0
16.174,2,8,1967.0,11.0
13.716,2,8,1967.0,12.0
13.637,2,8,1968.0,1.0
14.005,2,8,1968.0,2.0
14.986,2,8,1968.0,3.0
19.729,2,8,1968.0,4.0
22.362,2,8,1968.0,5.0
22.312,2,8,1968.0,6.0
20.431,2,8,1968.0,7.0
20.22,2,8,1968.0,8.0
19.767,2,8,1968.0,9.0
18.642,2,8,1968.0,10.0
15.474,2,8,1968.0,11.0
13.936,2,8,1968.0,12.0
13.881,2,8,1969.0,1.0
15.726,2,8,1969.0,2.0
16.836,2,8,1969.0,3.0
19.731,2,8,1969.0,4.0
22.337,2,8,1969.0,5.0
24.0,2,8,1969.0,6.0
21.975,2,8,1969.0,7.0
21.474,2,8,1969.0,8.0
20.539,2,8,1969.0,9.0
18.917,2,8,1969.0,10.0
16.367,2,8,1969.0,11.0
13.68,2,8,1969.0,12.0
12.949,2,8,1970.0,1.0
14.506,2,8,1970.0,2.0
16.489,2,8,1970.0,3.0
20.587,2,8,1970.0,4.0
22.236,2,8,1970.0,5.0
22.126,2,8,1970.0,6.0
20.831,2,8,1970.0,7.0
20.728,2,8,1970.0,8.0
19.754,2,8,1970.0,9.0
18.427,2,8,1970.0,10.0
15.063,2,8,1970.0,11.0
14.38,2,8,1970.0,12.0
14.566,2,8,1971.0,1.0
14.341,2,8,1971.0,2.0
18.099,2,8,1971.0,3.0
18.928,2,8,1971.0,4.0
22.383,2,8,1971.0,5.0
21.412,2,8,1971.0,6.0
20.389,2,8,1971.0,7.0
19.662,2,8,1971.0,8.0
20.136,2,8,1971.0,9.0
18.842,2,8,1971.0,10.0
16.188,2,8,1971.0,11.0
14.618,2,8,1971.0,12.0
14.112,2,8,1972.0,1.0
14.454,2,8,1972.0,2.0
17.146,2,8,1972.0,3.0
21.191,2,8,1972.0,4.0
22.645,2,8,1972.0,5.0
22.047,2,8,1972.0,6.0
20.948,2,8,1972.0,7.0
20.429,2,8,1972.0,8.0
20.415,2,8,1972.0,9.0
19.341,2,8,1972.0,10.0
17.356,2,8,1972.0,11.0
14.246,2,8,1972.0,12.0
13.059,2,8,1973.0,1.0
15.63,2,8,1973.0,2.0
17.739,2,8,1973.0,3.0
19.434,2,8,1973.0,4.0
22.745,2,8,1973.0,5.0
22.382,2,8,1973.0,6.0
20.666,2,8,1973.0,7.0
19.797,2,8,1973.0,8.0
20.291,2,8,1973.0,9.0
18.413,2,8,1973.0,10.0
15.989,2,8,1973.0,11.0
12.222,2,8,1973.0,12.0
14.474,2,8,1974.0,1.0
15.194,2,8,1974.0,2.0
17.685,2,8,1974.0,3.0
20.071,2,8,1974.0,4.0
21.889,2,8,1974.0,5.0
22.29,2,8,1974.0,6.0
19.872,2,8,1974.0,7.0
20.228,2,8,1974.0,8.0
19.716,2,8,1974.0,9.0
17.679,2,8,1974.0,10.0
15.665,2,8,1974.0,11.0
13.906,2,8,1974.0,12.0
13.233,2,8,1975.0,1.0
14.411,2,8,1975.0,2.0
17.975,2,8,1975.0,3.0
21.16,2,8,1975.0,4.0
21.709,2,8,1975.0,5.0
22.048,2,8,1975.0,6.0
20.168,2,8,1975.0,7.0
19.95,2,8,1975.0,8.0
19.225,2,8,1975.0,9.0
18.093,2,8,1975.0,10.0
15.752,2,8,1975.0,11.0
13.522,2,8,1975.0,12.0
13.173,2,8,1976.0,1.0
14.883,2,8,1976.0,2.0
18.2,2,8,1976.0,3.0
19.325,2,8,1976.0,4.0
21.669,2,8,1976.0,5.0
22.738,2,8,1976.0,6.0
19.787,2,8,1976.0,7.0
19.884,2,8,1976.0,8.0
19.803,2,8,1976.0,9.0
17.819,2,8,1976.0,10.0
14.266,2,8,1976.0,11.0
14.38,2,8,1976.0,12.0
13.75,2,8,1977.0,1.0
14.39,2,8,1977.0,2.0
18.194,2,8,1977.0,3.0
18.268,2,8,1977.0,4.0
22.194,2,8,1977.0,5.0
21.849,2,8,1977.0,6.0
20.523,2,8,1977.0,7.0
20.727,2,8,1977.0,8.0
20.316,2,8,1977.0,9.0
18.804,2,8,1977.0,10.0
15.469,2,8,1977.0,11.0
13.644,2,8,1977.0,12.0
13.288,2,8,1978.0,1.0
13.322,2,8,1978.0,2.0
16.938,2,8,1978.0,3.0
20.333,2,8,1978.0,4.0
22.272,2,8,1978.0,5.0
22.351,2,8,1978.0,6.0
21.415,2,8,1978.0,7.0
20.424,2,8,1978.0,8.0
19.731,2,8,1978.0,9.0
17.52,2,8,1978.0,10.0
16.504,2,8,1978.0,11.0
14.906,2,8,1978.0,12.0
13.576,2,8,1979.0,1.0
14.813,2,8,1979.0,2.0
17.839,2,8,1979.0,3.0
20.108,2,8,1979.0,4.0
21.764,2,8,1979.0,5.0
23.175,2,8,1979.0,6.0
22.067,2,8,1979.0,7.0
20.401,2,8,1979.0,8.0
19.662,2,8,1979.0,9.0
18.726,2,8,1979.0,10.0
15.035,2,8,1979.0,11.0
14.438,2,8,1979.0,12.0
12.933,2,8,1980.0,1.0
14.811,2,8,1980.0,2.0
18.402,2,8,1980.0,3.0
19.342,2,8,1980.0,4.0
22.802,2,8,1980.0,5.0
23.829,2,8,1980.0,6.0
21.821,2,8,1980.0,7.0
20.789,2,8,1980.0,8.0
20.429,2,8,1980.0,9.0
18.396,2,8,1980.0,10.0
15.397,2,8,1980.0,11.0
14.03,2,8,1980.0,12.0
11.975,2,8,1981.0,1.0
15.436,2,8,1981.0,2.0
16.888,2,8,1981.0,3.0
19.872,2,8,1981.0,4.0
22.062,2,8,1981.0,5.0
22.287,2,8,1981.0,6.0
20.714,2,8,1981.0,7.0
20.867,2,8,1981.0,8.0
20.037,2,8,1981.0,9.0
19.151,2,8,1981.0,10.0
16.51,2,8,1981.0,11.0
14.026,2,8,1981.0,12.0
14.736,2,8,1982.0,1.0
15.93,2,8,1982.0,2.0
18.857,2,8,1982.0,3.0
21.819,2,8,1982.0,4.0
22.634,2,8,1982.0,5.0
24.366,2,8,1982.0,6.0
20.783,2,8,1982.0,7.0
20.614,2,8,1982.0,8.0
20.363,2,8,1982.0,9.0
18.333,2,8,1982.0,10.0
15.429,2,8,1982.0,11.0
12.672,2,8,1982.0,12.0
12.199,2,8,1983.0,1.0
12.902,2,8,1983.0,2.0
15.658,2,8,1983.0,3.0
18.68,2,8,1983.0,4.0
22.681,2,8,1983.0,5.0
23.467,2,8,1983.0,6.0
20.549,2,8,1983.0,7.0
20.469,2,8,1983.0,8.0
19.965,2,8,1983.0,9.0
18.703,2,8,1983.0,10.0
16.013,2,8,1983.0,11.0
14.334,2,8,1983.0,12.0
13.698,2,8,1984.0,1.0
14.455,2,8,1984.0,2.0
17.828,2,8,1984.0,3.0
20.355,2,8,1984.0,4.0
21.531,2,8,1984.0,5.0
21.898,2,8,1984.0,6.0
19.668,2,8,1984.0,7.0
19.878,2,8,1984.0,8.0
18.945,2,8,1984.0,9.0
18.663,2,8,1984.0,10.0
16.123,2,8,1984.0,11.0
14.359,2,8,1984.0,12.0
12.739,2,8,1985.0,1.0
15.096,2,8,1985.0,2.0
18.388,2,8,1985.0,3.0
19.103,2,8,1985.0,4.0
22.943,2,8,1985.0,5.0
21.453,2,8,1985.0,6.0
19.736,2,8,1985.0,7.0
20.209,2,8,1985.0,8.0
20.119,2,8,1985.0,9.0
18.756,2,8,1985.0,10.0
15.975,2,8,1985.0,11.0
13.805,2,8,1985.0,12.0
13.23,2,8,1986.0,1.0
14.878,2,8,1986.0,2.0
16.08,2,8,1986.0,3.0
21.079,2,8,1986.0,4.0
22.606,2,8,1986.0,5.0
21.443,2,8,1986.0,6.0
20.057,2,8,1986.0,7.0
20.606,2,8,1986.0,8.0
20.141,2,8,1986.0,9.0
17.808,2,8,1986.0,10.0
16.891,2,8,1986.0,11.0
14.043,2,8,1986.0,12.0
12.767,2,8,1987.0,1.0
13.727,2,8,1987.0,2.0
15.859,2,8,1987.0,3.0
18.812,2,8,1987.0,4.0
20.894,2,8,1987.0,5.0
22.636,2,8,1987.0,6.0
21.216,2,8,1987.0,7.0
20.815,2,8,1987.0,8.0
21.242,2,8,1987.0,9.0
17.816,2,8,1987.0,10.0
15.726,2,8,1987.0,11.0
14.731,2,8,1987.0,12.0
12.9,2,8,1988.0,1.0
16.178,2,8,1988.0,2.0
16.757,2,8,1988.0,3.0
20.117,2,8,1988.0,4.0
22.687,2,8,1988.0,5.0
22.541,2,8,1988.0,6.0
20.731,2,8,1988.0,7.0
20.385,2,8,1988.0,8.0
19.954,2,8,1988.0,9.0
18.276,2,8,1988.0,10.0
16.752,2,8,1988.0,11.0
14.318,2,8,1988.0,12.0
14.919,2,8,1989.0,1.0
16.006,2,8,1989.0,2.0
16.88,2,8,1989.0,3.0
20.055,2,8,1989.0,4.0
22.956,2,8,1989.0,5.0
23.621,2,8,1989.0,6.0
21.536,2,8,1989.0,7.0
20.317,2,8,1989.0,8.0
19.408,2,8,1989.0,9.0
18.375,2,8,1989.0,10.0
16.619,2,8,1989.0,11.0
12.746,2,8,1989.0,12.0
14.548,2,8,1990.0,1.0
14.465,2,8,1990.0,2.0
17.938,2,8,1990.0,3.0
20.269,2,8,1990.0,4.0
23.35,2,8,1990.0,5.0
22.81,2,8,1990.0,6.0
20.247,2,8,1990.0,7.0
19.986,2,8,1990.0,8.0
19.326,2,8,1990.0,9.0
18.62,2,8,1990.0,10.0
16.36,2,8,1990.0,11.0
14.035,2,8,1990.0,12.0
13.679,2,8,1991.0,1.0
15.679,2,8,1991.0,2.0
18.271,2,8,1991.0,3.0
20.942,2,8,1991.0,4.0
22.853,2,8,1991.0,5.0
23.172,2,8,1991.0,6.0
19.615,2,8,1991.0,7.0
20.409,2,8,1991.0,8.0
19.073,2,8,1991.0,9.0
17.623,2,8,1991.0,10.0
15.632,2,8,1991.0,11.0
14.236,2,8,1991.0,12.0
12.085,2,8,1992.0,1.0
13.393,2,8,1992.0,2.0
17.296,2,8,1992.0,3.0
18.285,2,8,1992.0,4.0
20.877,2,8,1992.0,5.0
23.629,2,8,1992.0,6.0
21.246,2,8,1992.0,7.0
20.316,2,8,1992.0,8.0
19.907,2,8,1992.0,9.0
17.688,2,8,1992.0,10.0
15.228,2,8,1992.0,11.0
15.104,2,8,1992.0,12.0
14.06,2,8,1993.0,1.0
15.38,2,8,1993.0,2.0
16.761,2,8,1993.0,3.0
19.515,2,8,1993.0,4.0
21.45,2,8,1993.0,5.0
23.263,2,8,1993.0,6.0
20.841,2,8,1993.0,7.0
20.73,2,8,1993.0,8.0
19.677,2,8,1993.0,9.0
18.717,2,8,1993.0,10.0
16.869,2,8,1993.0,11.0
14.686,2,8,1993.0,12.0
13.801,2,8,1994.0,1.0
16.41,2,8,1994.0,2.0
18.298,2,8,1994.0,3.0
20.012,2,8,1994.0,4.0
23.604,2,8,1994.0,5.0
22.145,2,8,1994.0,6.0
21.377,2,8,1994.0,7.0
20.141,2,8,1994.0,8.0
19.725,2,8,1994.0,9.0
18.998,2,8,1994.0,10.0
17.525,2,8,1994.0,11.0
15.642,2,8,1994.0,12.0
14.065,2,8,1995.0,1.0
16.583,2,8,1995.0,2.0
18.295,2,8,1995.0,3.0
19.959,2,8,1995.0,4.0
23.625,2,8,1995.0,5.0
23.332,2,8,1995.0,6.0
21.181,2,8,1995.0,7.0
20.42,2,8,1995.0,8.0
20.137,2,8,1995.0,9.0
18.378,2,8,1995.0,10.0
17.018,2,8,1995.0,11.0
13.68,2,8,1995.0,12.0
13.261,2,8,1996.0,1.0
16.226,2,8,1996.0,2.0
16.951,2,8,1996.0,3.0
19.349,2,8,1996.0,4.0
23.581,2,8,1996.0,5.0
22.455,2,8,1996.0,6.0
21.668,2,8,1996.0,7.0
20.415,2,8,1996.0,8.0
19.824,2,8,1996.0,9.0
17.852,2,8,1996.0,10.0
15.45,2,8,1996.0,11.0
14.187,2,8,1996.0,12.0
12.334,2,8,1997.0,1.0
15.118,2,8,1997.0,2.0
17.223,2,8,1997.0,3.0
17.438,2,8,1997.0,4.0
21.247,2,8,1997.0,5.0
23.03,2,8,1997.0,6.0
21.527,2,8,1997.0,7.0
21.27,2,8,1997.0,8.0
20.707,2,8,1997.0,9.0
18.194,2,8,1997.0,10.0
16.528,2,8,1997.0,11.0
12.627,2,8,1997.0,12.0
12.914,2,8,1998.0,1.0
13.332,2,8,1998.0,2.0
17.417,2,8,1998.0,3.0
20.599,2,8,1998.0,4.0
23.889,2,8,1998.0,5.0
24.656,2,8,1998.0,6.0
22.131,2,8,1998.0,7.0
21.036,2,8,1998.0,8.0
20.615,2,8,1998.0,9.0
19.157,2,8,1998.0,10.0
17.298,2,8,1998.0,11.0
14.883,2,8,1998.0,12.0
13.132,2,8,1999.0,1.0
16.265,2,8,1999.0,2.0
17.83,2,8,1999.0,3.0
21.325,2,8,1999.0,4.0
22.887,2,8,1999.0,5.0
23.0,2,8,1999.0,6.0
20.425,2,8,1999.0,7.0
20.857,2,8,1999.0,8.0
20.313,2,8,1999.0,9.0
18.47,2,8,1999.0,10.0
15.288,2,8,1999.0,11.0
12.493,2,8,1999.0,12.0
14.07,2,8,2000.0,1.0
16.178,2,8,2000.0,2.0
18.382,2,8,2000.0,3.0
21.014,2,8,2000.0,4.0
23.143,2,8,2000.0,5.0
21.288,2,8,2000.0,6.0
21.224,2,8,2000.0,7.0
20.336,2,8,2000.0,8.0
20.769,2,8,2000.0,9.0
19.092,2,8,2000.0,10.0
16.581,2,8,2000.0,11.0
13.661,2,8,2000.0,12.0
14.007,2,8,2001.0,1.0
16.574,2,8,2001.0,2.0
17.045,2,8,2001.0,3.0
21.304,2,8,2001.0,4.0
22.722,2,8,2001.0,5.0
22.194,2,8,2001.0,6.0
21.335,2,8,2001.0,7.0
21.053,2,8,2001.0,8.0
20.119,2,8,2001.0,9.0
18.3,2,8,2001.0,10.0
15.596,2,8,2001.0,11.0
14.115,2,8,2001.0,12.0
13.665,2,8,2002.0,1.0
15.07,2,8,2002.0,2.0
18.496,2,8,2002.0,3.0
21.759,2,8,2002.0,4.0
23.825,2,8,2002.0,5.0
22.776,2,8,2002.0,6.0
20.497,2,8,2002.0,7.0
20.789,2,8,2002.0,8.0
20.169,2,8,2002.0,9.0
19.327,2,8,2002.0,10.0
15.634,2,8,2002.0,11.0
12.991,2,8,2002.0,12.0
14.155,2,8,2003.0,1.0
16.099,2,8,2003.0,2.0
17.532,2,8,2003.0,3.0
21.258,2,8,2003.0,4.0
24.208,2,8,2003.0,5.0
22.859,2,8,2003.0,6.0
20.683,2,8,2003.0,7.0
20.544,2,8,2003.0,8.0
20.16,2,8,2003.0,9.0
18.431,2,8,2003.0,10.0
16.96,2,8,2003.0,11.0
12.967,2,8,2003.0,12.0
12.481,2,8,2004.0,1.0
14.333,2,8,2004.0,2.0
18.116,2,8,2004.0,3.0
19.618,2,8,2004.0,4.0
22.463,2,8,2004.0,5.0
21.184,2,8,2004.0,6.0
21.131,2,8,2004.0,7.0
20.704,2,8,2004.0,8.0
19.71,2,8,2004.0,9.0
19.352,2,8,2004.0,10.0
16.16,2,8,2004.0,11.0
13.547,2,8,2004.0,12.0
14.635,2,8,2005.0,1.0
15.586,2,8,2005.0,2.0
16.676,2,8,2005.0,3.0
21.21,2,8,2005.0,4.0
22.557,2,8,2005.0,5.0
24.369,2,8,2005.0,6.0
21.975,2,8,2005.0,7.0
20.523,2,8,2005.0,8.0
20.768,2,8,2005.0,9.0
19.222,2,8,2005.0,10.0
16.377,2,8,2005.0,11.0
14.087,2,8,2005.0,12.0
13.971,2,8,2006.0,1.0
16.444,2,8,2006.0,2.0
18.501,2,8,2006.0,3.0
21.853,2,8,2006.0,4.0
22.597,2,8,2006.0,5.0
22.759,2,8,2006.0,6.0
21.429,2,8,2006.0,7.0
20.455,2,8,2006.0,8.0
19.915,2,8,2006.0,9.0
18.692,2,8,2006.0,10.0
15.745,2,8,2006.0,11.0
13.004,2,8,2006.0,12.0
13.73,2,8,2007.0,1.0
15.123,2,8,2007.0,2.0
18.242,2,8,2007.0,3.0
19.987,2,8,2007.0,4.0
22.763,2,8,2007.0,5.0
22.49,2,8,2007.0,6.0
20.96,2,8,2007.0,7.0
20.822,2,8,2007.0,8.0
20.366,2,8,2007.0,9.0
18.643,2,8,2007.0,10.0
16.183,2,8,2007.0,11.0
14.88,2,8,2007.0,12.0
13.739,2,8,2008.0,1.0
15.884,2,8,2008.0,2.0
16.895,2,8,2008.0,3.0
20.991,2,8,2008.0,4.0
22.787,2,8,2008.0,5.0
22.708,2,8,2008.0,6.0
20.507,2,8,2008.0,7.0
20.389,2,8,2008.0,8.0
19.459,2,8,2008.0,9.0
18.07,2,8,2008.0,10.0
15.252,2,8,2008.0,11.0
13.782,2,8,2008.0,12.0
14.813,2,8,2009.0,1.0
16.596,2,8,2009.0,2.0
18.64,2,8,2009.0,3.0
